step,population,nonrenewableResourceFractionRemaining,serviceOutput,foodPerCapita,industrialOutputPerCapita,indexOfPersistentPollution,lifeExpectancy,crudeBirthRate,crudeDeathRate,arableLand,landYield
2038.0,0.5780660174821005,0.3091308078160479,0.2868744076935252,0.36859055980068556,0.3878441618889532,0.33598616569460565,0.6430940190955928,0.3442513359000625,0.35146392532277093,0.8437568347564194,0.5546114936979805
2039.0,0.5774775704795249,0.30188643879854155,0.27597948837636965,0.3499245024480258,0.3769773032196683,0.3435288106292279,0.6278744475760994,0.3434593854339197,0.36383929394143494,0.8450766110628607,0.5321729153564481
2040.0,0.5764543703744962,0.2950159380466935,0.26519707794689257,0.33523362897465947,0.36579893536511726,0.35030032613161605,0.6129051761012915,0.34251106446418034,0.3780108423343282,0.8462334446907631,0.5097772016417411
2041.0,0.5749943176791815,0.28844554376904946,0.2553164933852013,0.3221127388483519,0.3546543110231544,0.3561617209845777,0.6002280165391447,0.3470735281184789,0.39785847156653725,0.8472627700585148,0.4889463678757766
2042.0,0.5731715725047163,0.2821483019563935,0.24618565941936066,0.30928386692135185,0.34365051984547806,0.36099385818258845,0.5886468731729531,0.35227312304399255,0.4158752017898045,0.8481916753916421,0.4694510468559463
2043.0,0.5709943306361246,0.2761210294643694,0.23767737084963173,0.2967983420879731,0.33278384016361384,0.36470218978244096,0.57752401339031,0.35601541370616013,0.43227683178945725,0.849032079585249,0.4510580674629674
2044.0,0.5684636146436043,0.27035904366143865,0.22984261234098605,0.28469665025446483,0.32205728465735256,0.3672194470691795,0.5666108212199671,0.3588932304850384,0.4479302744515868,0.8497894424318146,0.43386919287370657
2045.0,0.5655834816550738,0.2648564943074989,0.22274583619715155,0.27300887482468045,0.31147830150697153,0.3685072763948456,0.5427555392388409,0.3613223044413494,0.4631687367346827,0.8504674340519112,0.4180089176439324
2046.0,0.561872522806759,0.2596065777693323,0.2166254816758389,0.2619839857462264,0.3010573157115126,0.3685559494873068,0.5218073094032868,0.36390255183654785,0.4959951065597115,0.8510693255825285,0.40357041522454734
2047.0,0.5574842767168119,0.25460172326712144,0.21145927159504962,0.2515510359456252,0.2908034730128103,0.36738223804963027,0.5037699965819866,0.3670477357996696,0.5244780445355789,0.8515982406449495,0.3906263388002861
2048.0,0.5525649300661853,0.24983370785785003,0.2064617476265854,0.24164678650426613,0.2807282973281338,0.3650261124265793,0.4866747101580281,0.3705696375916508,0.5486246093408491,0.8520593814960988,0.3778243798930976
2049.0,0.5470431141845279,0.2452938395085448,0.2019889631017131,0.23229093455296312,0.2708445846904838,0.3615468473107614,0.47129802171402096,0.3744781894238314,0.5763568252563556,0.8524271576460329,0.36578748439530184
2050.0,0.5409980150436691,0.24097335219656543,0.19843022045548933,0.22344221602916303,0.2611632934727991,0.35701895430672154,0.45850752578518705,0.37881063775963797,0.6022901690244908,0.8527045104326831,0.3552563505357056
2051.0,0.5345826198608601,0.2368633711547084,0.19555015919850616,0.21503755137916616,0.2516948363913602,0.35152824404171107,0.4476750772188991,0.3834380673205397,0.6234531723562694,0.8529298035074009,0.34585705781376125
2052.0,0.5279107698891717,0.23295488967682726,0.19339605410285463,0.20702918688223282,0.24244968216240712,0.3451681214695728,0.4388241497657255,0.38823527082058285,0.640999576920612,0.8531085735784553,0.3377075329453619
2053.0,0.5210895173339982,0.2292389298039853,0.19196459059266355,0.1993747927052234,0.2334374694612691,0.33803663846676957,0.4318723824706886,0.3931168865880709,0.6549242086801534,0.8532461531194352,0.33082326875911283
2054.0,0.5142144365158623,0.22570659791100806,0.19123816413521533,0.19203788246533496,0.22466684278480004,0.330233998748936,0.4267113685694084,0.3980131792153074,0.665414493916583,0.8533473439672492,0.32518455775068483
2055.0,0.5073690687234886,0.22234914375927325,0.1911938518211427,0.1849873094950047,0.21614526933479358,0.3218600493802604,0.4232278602032168,0.4028670778783583,0.6727048829142916,0.8534163856251996,0.3207553114556394
2056.0,0.5006254811984381,0.21915801123517237,0.19180646895826806,0.1781966190694204,0.20787890973613846,0.3130120808270308,0.421310287321913,0.4076304500398352,0.677036933661377,0.8534569883129721,0.31749104923056715
2057.0,0.49404781004636394,0.2161248791174072,0.19304901072495545,0.17164251800415356,0.19987254842819577,0.3037830377920624,0.42073062907090886,0.41236597566920324,0.6786426808106281,0.8534723801915245,0.3153435929555688
2058.0,0.48772752980119355,0.21324169237296015,0.19434411827024425,0.16529281758384007,0.19212959188183956,0.29426016106881714,0.4203758192328035,0.4187281514456264,0.6779007369154957,0.853465356446926,0.31340050951050874
2059.0,0.48165816010594287,0.21050068521408258,0.1957859374119576,0.15914333615201215,0.1846523105953431,0.2845240420415945,0.42038725335015953,0.42484212948435035,0.6768619309931933,0.8534389648851679,0.3118062912932054
2060.0,0.4758402432848601,0.2078944938736232,0.1974171085058182,0.15318856331606348,0.1774409794664597,0.2746480505671098,0.42085365881547687,0.4307368621859344,0.6752692195552917,0.8533958016115708,0.31062211850942983
2061.0,0.47027809080573135,0.20541612224357286,0.1992460096225201,0.1474222456977575,0.17049429438810101,0.2646980854538244,0.4217794575439571,0.43641643706656125,0.672963815644161,0.8533380150660834,0.3098562133825744
2062.0,0.46497583645080737,0.20305892086710567,0.1982987727568971,0.14183835942801026,0.1638096685275136,0.2547325914331906,0.4168988763398881,0.4418725835741203,0.6699383856767173,0.8532673868136017,0.30493142829255454
2063.0,0.4596926885360306,0.2008165729333668,0.1963419000580656,0.13647676171893464,0.15738344353681566,0.2448028656461051,0.4100139183914626,0.4473302784319301,0.6771859209744189,0.8531835454011284,0.2985211036311625
2064.0,0.45435542426424624,0.19868350236977966,0.19516311308926204,0.1313417538457266,0.1512082211823864,0.234953551597787,0.4049104190200543,0.4529502733194207,0.687888120949492,0.8530884336441895,0.29331638525207504
2065.0,0.4490400890839328,0.19665452386784538,0.19415367201837774,0.12641007085177544,0.14527554304842955,0.22522321729362596,0.40030783446249707,0.4586136656173347,0.695355787736408,0.8529845749839426,0.2884207290167484
2066.0,0.4437815476592214,0.1947245754256482,0.19321449473967783,0.1216659280119226,0.13957778760900608,0.2156449454387032,0.3959775457442669,0.46487015430791856,0.701857989987349,0.8528737491723047,0.2837011657904119
2067.0,0.43861014037615664,0.1928888102354103,0.19233056696462256,0.11709483956459109,0.13410752192115408,0.2062473023166813,0.3918744479119588,0.47198814295369906,0.7077969766769546,0.8527573105372664,0.2791505272343763
2068.0,0.4335262143904536,0.19114260477877285,0.19151177103619874,0.11269087098547326,0.12885742833230346,0.19705526211484709,0.3880057704685831,0.4787623930861462,0.7133007354953229,0.8526363135962333,0.2747792504416491
2069.0,0.4285307767162085,0.18948155359115323,0.1907652518637951,0.10844805840736396,0.12382015334343033,0.1880906873447206,0.38437910868561076,0.48521776741289424,0.7183603067900967,0.8525115895249125,0.27059384906917106
2070.0,0.4236253843670395,0.18790146034726235,0.19009556702727087,0.10436044910818146,0.11898835366728196,0.17937249274511355,0.3809968114684304,0.49137580301465206,0.7229668516246563,0.8523838013710031,0.2665972720509818
2071.0,0.41881185155961426,0.18639832934481257,0.18950517181048127,0.10042218351709775,0.11435473430351094,0.1709166510636576,0.3778571106019383,0.497255272362117,0.7271213943211867,0.8522534834114072,0.2627895967536634
2072.0,0.4140920348340843,0.18496835732385308,0.18899485837890667,0.09662755145348506,0.109912078940421,0.16273615609137487,0.3749551497090496,0.5028728095883529,0.7308326025083549,0.8521210698714202,0.2591686615888883
2073.0,0.40946695949978723,0.1836079255441712,0.1885644618904794,0.09297119257647933,0.10565327436663186,0.1548410123103119,0.37228448767275124,0.508244188884867,0.7341513214138076,0.8519869162816394,0.2557306061418111
2074.0,0.40491929744579025,0.18231359207162898,0.18822123335831792,0.08945194660052544,0.10157132673557007,0.14723828598060712,0.3698537397956043,0.5145393042940791,0.7391599673587114,0.8518513155849506,0.2524702527707555
2075.0,0.400477065746874,0.1810820842129591,0.18794932442559592,0.08605867737535677,0.09765929369938155,0.1399322283251967,0.36762972889283463,0.5216820046792396,0.7435290006180341,0.8517145099336432,0.24937981418088984
2076.0,0.3961388449723337,0.17991029030864958,0.18774880297022872,0.08278710005989978,0.09391052372847877,0.13292446590557777,0.3656028891125427,0.5283698910327004,0.7473951560174145,0.851576702203894,0.2464550719349988
2077.0,0.39190367745370225,0.17879525397797408,0.18761751092152953,0.07963295176967272,0.0903185080715414,0.1262142444789445,0.36376490892156954,0.5346484271140021,0.7507815109446233,0.8514380613958612,0.24368936268385608
2078.0,0.3877709403660504,0.17773416679204315,0.18755248783772818,0.07659202257815415,0.0868768963138806,0.11979870882500218,0.3621061532462398,0.5405552269545069,0.7537087491730885,0.8512987291367803,0.24107547319361922
2079.0,0.38375474593092473,0.17672436133097444,0.18754332078931366,0.07365740114462982,0.083579507815685,0.11367320021566475,0.3606029088543147,0.5468623831085115,0.7561728595370524,0.8511588245373846,0.23860617501282005
2080.0,0.37986839905547226,0.17576330450405997,0.18758061364731846,0.07082273453687886,0.08042040032291642,0.107831556731382,0.35923135064067846,0.5536198084746945,0.7582352429312433,0.851018448334528,0.23627570499611222
2081.0,0.3761050021799075,0.1748485916653613,0.1876648111154876,0.06808571996055564,0.07739385877766891,0.10226640333384869,0.3568564762524068,0.5598715652783343,0.7599963630742702,0.8508776855136017,0.23407861817028253
2082.0,0.3724023978975764,0.173977940750319,0.1878228437878876,0.06545378038526353,0.07449430863982084,0.09696942197864306,0.35459912863175325,0.5655249120211924,0.764374559780415,0.8507366073322459,0.23200785205127072
2083.0,0.36875955688081863,0.17314918582824326,0.18804759605064209,0.06292293226051844,0.07171611425479485,0.09193159550208212,0.3526121390979306,0.5708887177948089,0.7684614151681903,0.85059527292086,0.230051478764834
2084.0,0.3651830996230482,0.17236026911923022,0.18833162409134227,0.060488041046018036,0.06905386304878765,0.08714342238651233,0.3508304856253154,0.5759932394541513,0.7718652423733517,0.8504537337212373,0.22820237170710211
2085.0,0.36167603284499195,0.17160923596837366,0.18867078937355408,0.0581448142904839,0.06650238823441165,0.08259510161850625,0.34920768773841526,0.5808244840540876,0.7747586383561701,0.850312033774254,0.22645556375412657
2086.0,0.35823909345850313,0.17089423005242857,0.18906224550354803,0.05588951402925062,0.06405674494944193,0.07827668789952391,0.34773438531682455,0.5853852990003686,0.7772649374456274,0.8501702102987916,0.22480648199124284
2087.0,0.3548727997182711,0.17021348855187962,0.18950312842395686,0.053718594091500184,0.06171219502167757,0.07417821756533442,0.3464019015680431,0.5896925047509058,0.7794108344118159,0.8500282946070273,0.2232506018546858
2088.0,0.3515774933830158,0.1695653374438855,0.18999061572893125,0.05162868446861929,0.059464200595205234,0.0702898088069436,0.3452019341004368,0.5937628788812463,0.7812212001490002,0.8498863129960941,0.2217835364569191
2089.0,0.348353351969393,0.16894818700583272,0.19052195148330245,0.04961658132332802,0.057308417829739694,0.066601740295854,0.3441265743306242,0.5976123361615067,0.7827198653639857,0.8497442874853667,0.2204010631923611
2090.0,0.3452003960230348,0.16836052752364644,0.19109445534481684,0.04767923812093956,0.055240690583921254,0.06310451176893267,0.3431683041675858,0.6012555938678857,0.783929541098689,0.849602236437459,0.219099127527366
2091.0,0.34211849435500624,0.167800925199678,0.19170552621240117,0.045813757305092184,0.05325704409454292,0.0597888895588991,0.3423199845008479,0.6047060516236407,0.784871796468214,0.8494601750864698,0.2178738387020096
2092.0,0.3391073691056397,0.16726801825489923,0.1923526435243241,0.044017382228602034,0.05135367867332418,0.05664593963745487,0.341574840804778,0.6079757996858363,0.7855670597818952,0.8493181159898786,0.2167214625042825
2093.0,0.33616660161953177,0.16676051321969565,0.1930333672815801,0.04228748923132933,0.049526963447133227,0.053667050387415816,0.34092644750008333,0.6110756991144062,0.7860346314973613,0.8491760694166077,0.21563841317468915
2094.0,0.3332956395035295,0.16627718140713443,0.1937453372799507,0.0406215798606875,0.04777343016753712,0.050843947009623275,0.3403687117530583,0.614015497510991,0.78629270583443,0.8490340436812226,0.2146212453687192
2095.0,0.33049380487359087,0.16581685556226583,0.19448627184539527,0.039017273279439324,0.04608976711295087,0.04816869919113679,0.33989585714062587,0.6168039578083299,0.7863583995934207,0.8488920454323813,0.21366664662289345
2096.0,0.3277603036040314,0.16537842668080074,0.19525396628818448,0.03747229892129855,0.044472813102891015,0.04563372341084475,0.3395024075185753,0.6194489866940341,0.7862477868844258,0.8487500799022119,0.2127714305315595
2097.0,0.3251027546096024,0.16496084099038044,0.1960411538597738,0.03598354648119433,0.04291955163981979,0.043231781036423944,0.3391742830911314,0.622465555625067,0.785955341961713,0.8486081511221673,0.2119325307103694
2098.0,0.32253835595966146,0.16456309708760403,0.19683501371745682,0.034547070925012725,0.04142712533436852,0.040955973171753195,0.3388865554843376,0.6264811461216601,0.785494708543469,0.8484662621801505,0.21114756067269597
2099.0,0.32006041598841406,0.16418424340198526,0.1976376769727842,0.03309853902492424,0.039916671115003466,0.03879973304514058,0.33863855467697024,0.6301467687579472,0.7849887827942641,0.8483244152923805,0.2104149839202161
2100.0,0.3176415154057919,0.16382406330824179,0.19842517068027796,0.03160244249280014,0.03834243371763705,0.03675681658422367,0.3383723234777884,0.6321842683305253,0.7844880740551673,0.8481826066320209,0.2096918654687123
